EVA_NR;DS100;IFOPT;NAME;Verkehr;Laenge;Breite;Betreiber_Name;Betreiber_Nr;Status
8003397;MKMR;de:09187:41772;Kolbermoor;nur DPN;12,064147;47,851926;DB Station und Service AG;3312;
8003398;RKLR;de:08316:6667;Kollmarsreute;RV;7,887074;48,098271;DB Station und Service AG;3316;
8003399;RKNA;de:08316:6533;Kollnau;nur DPN;7,973842;48,101151;DB Station und Service AG;3317;
8003400;RKO;de:08335:6554;Konstanz;FV;9,177312;47,658754;DB Station und Service AG;3363;
8003401;RKOP;de:08335:6555;Konstanz-Petershausen;RV;9,173468;47,674092;DB Station und Service AG;3364;
8003402;SKZ;de:07235:10487;Konz;RV;6,57430887;49,6959785;DB Station und Service AG;3367;
8003403;SKZM,SKU W;de:07235:10501;Konz Mitte;RV;6,573757;49,70024;DB Station und Service AG;1096;
8003404;RKOF;de:08335:20878;Konstanz-Fürstenberg;RV;9,162847;47,677479;DB Station und Service AG;8047;
8003406;FKBS;de:06635:205453;Korbach Süd;RV;8,878815;51,270264;DB RegioNetz Infrastruktur GmbH;;
8003407;SKDL;de:07235:10533;Kordel;RV;6,634933;49,836367;DB Station und Service AG;3373;
8003408;RKOR;de:08317:15050;Kork;nur DPN;7,874797;48,570019;DB Station und Service AG;3374;
8003409;TKO;de:08118:7603;Korntal;RV;9,121168;48,826416;DB Station und Service AG;3377;
8003410;AKWS;de:02000:71950;Hamburg Kornweg(Klein Borstel);RV;10,053841;53,632381;DB Station und Service AG;3378;
8003411;TKH;de:08118:1402;Kornwestheim Pbf;RV;9,179964;48,862219;DB Station und Service AG;3379;
8003412;KKOI;de:05162:23857;Korschenbroich;RV;6,511886;51,19565;DB Station und Service AG;3380;
8003413;NKMG;de:09372:52551;Kothmaißling;RV;12,729367;49,242912;DB Station und Service AG;3383;
8003414;KKOF;de:05382:51401;Meckenheim Kottenforst;RV;7,022683;50,662412;DB Station und Service AG;3385;
8003415;KKOH;de:07137:030047;Kottenheim;RV;7,248906;50,348974;DB Station und Service AG;3386;
8003416;RKOW;de:08335:6556;Konstanz-Wollmatingen;RV;9,147331;47,682453;DB Station und Service AG;3365;
8003420;EKRG;de:05966:10553;Kraghammer;nur DPN;7,873762;51,109134;DB Station und Service AG;3394;
8003424;EKRD;de:05970:10554;Kredenbach;nur DPN;8,042776;50,963257;DB Station und Service AG;3402;
8003426;KKRL,KKRLF;de:05114:21061;Krefeld-Linn;RV;6,629668;51,337305;DB Station und Service AG;3404;
8003427;KKRX;de:05114:21089;Krefeld-Uerdingen;RV;6,645778;51,357278;DB Station und Service AG;3406;
8003429;SKRB;de:07336:8028;Kreimbach-Kaulbach;RV;7,631296;49,55149;DB Station und Service AG;3408;
8003430;AKM;de:01061:51381;Krempe;nur DPN;9,481757;53,834111;DB Station und Service AG;3410;
8003431;AKHD;de:01061:51387;Kremperheide;nur DPN;9,480377;53,881178;DB Station und Service AG;7255;
8003432;TKN;de:08435:44168;Kressbronn;RV;9,598854;47,594239;DB Station und Service AG;3412;
8003434;SKK;de:07235:10425;Kreuz Konz;RV;6,576866;49,703798;DB Station und Service AG;3415;
8003436;KKRZ;de:07131:080005;Kreuzberg(Ahr);RV;6,978557;50,506442;DB Station und Service AG;3416;
8003438;MKZ;de:09182:43677;Kreuzstraße;RV;11,759014;47,916494;DB Station und Service AG;3419;
8003440;KKRW;de:05366:72402;Euskirchen-Kreuzweingarten;RV;6,796055;50,613054;DB Station und Service AG;3421;
8003442;FKRI;de:06436:2101;Kriftel;RV;8,475448;50,08228;DB Station und Service AG;3423;
8003446;NK;de:09476:75002;Kronach;FV;11,320115;50,239612;DB Station und Service AG;3427;
8003447;FKRO;de:06434:2252;Kronberg(Taunus);RV;8,516874;50,179919;DB Station und Service AG;3428;
8003452;SKRO;de:07134:35411;Kronweiler;nur DPN;7,262416;49,655588;DB Station und Service AG;3430;
8003455;KKRF;de:07137:030044;Kruft;RV;7,338598;50,390541;DB Station und Service AG;3435;
8003457;MKRB;de:09774:2730;Krumbach(Schwab);RV;10,358619;48,24759;DB Station und Service AG;3437;
8003460;AKRS;de:01056:83950;Krupunder;RV;9,867762;53,615823;DB Station und Service AG;3443;
8003461;TKUC;de:08117:159;Kuchen;RV;9,8034;48,640523;DB Station und Service AG;3445;
8003462;KKUH;de:05366:72701;Euskirchen-Kuchenheim;RV;6,834478;50,655602;DB Station und Service AG;3446;
8003467;FKWB;de:06635:209747;Külte-Wetterburg;RV;9,071138;51,396821;DB RegioNetz Infrastruktur GmbH;;
8003469;EKUE;de:05754:9040;Künsebeck;nur DPN;8,384227;52,036936;DB Station und Service AG;3463;
8003470;EKNT;de:05962:3116;Küntrop;RV;7,814796;51,293399;DB Station und Service AG;3464;
8003472;NKUE;de:09476:75274;Küps;RV;11,268337;50,195886;DB Station und Service AG;3467;
8003474;AKH;de:01002:49320;Kiel-Hassee CITTI-PARK;RV;10,098596;54,310569;DB Station und Service AG;8156;
8003476;NKU;de:09477:75003;Kulmbach;RV;11,451889;50,109822;DB Station und Service AG;3458;
8003477;AKE;de:01002:49316;Kiel-Elmschenhagen;RV;10,180414;54,287142;DB Station und Service AG;7252;
8003478;AKUP;de:01062:8003478;Kupfermühle;RV;10,3264296;53,7621838;DB Station und Service AG;3465;
8003479;AKRH;de:01058:51610;Kronshagen;RV;10,083155;54,331211;DB Station und Service AG;7257;
8003480;RKU;de:08216:34763;Kuppenheim;RV;8,256112;48,834128;Albtal-Verkehrs-Gesellschaft mbH;;
8003481;SKUS;de:07336:8550;Kusel;RV;7,410329;49,538282;DB Station und Service AG;3476;
8003483;MKUN;de:09772:6300;Kutzenhausen;RV;10,696338;48,334775;DB Station und Service AG;3479;
8003484;SKY;de:07232:20744;Kyllburg;RV;6,597027;50,04193;DB Station und Service AG;3482;
8003485;NLB;de:09375:558;Laaber;RV;11,884056;49,070022;DB Station und Service AG;3484;
8003486;ELSP;de:05970:10560;Bad Laasphe;RV;8,42072;50,929312;DB RegioNetz Infrastruktur GmbH;;
8003487;HHML;de:03241:9830;Hannover Messe/Laatzen;FV;9,792863;52,316899;DB Station und Service AG;3488;
8003488;MLBW;de:09278:2841;Laberweinting;RV;12,315237;48,796839;DB Station und Service AG;3489;
8003489;RLD;de:08226:1711;Ladenburg;RV;8,602803;49,474242;DB Station und Service AG;3490;
8003490;MLLF;de:09772:7570;Lagerlechfeld;nur DPN;10,8441967;48,1829494;DB Station und Service AG;3492;
8003491;HLGG;de:05566:60007;Ibbenbüren-Laggenbeck;nur DPN;7,780962;52,26486;DB Station und Service AG;3493;
8003493;ENL;de:05970:11628;Bad Laasphe-Niederlaasphe;RV;8,442001;50,924324;DB RegioNetz Infrastruktur GmbH;;
8003494;RLSW;de:08317:12103;Lahr(Schwarzw);FV;7,834734;48,340436;DB Station und Service AG;3494;
8003495;NLCK;de:09462:22350;Laineck;nur DPN;11,615907;49,959351;Deutsche Regionaleisenbahn GmbH;;
8003497;RLBP;de:07332:1730;Lambrecht(Pfalz);RV;8,074391;49,373336;DB Station und Service AG;3497;
8003498;RLSH;de:07338:1745;Lambsheim;RV;8,283476;49,511863;DB Station und Service AG;3498;
8003503;FLP;de:06431:1771;Lampertheim;RV;8,478489;49,598215;DB Station und Service AG;3500;
8003504;SLAO;de:07335:8022;Lampertsmühle-Otterbach;RV;7,729408;49,483662;DB Station und Service AG;3501;
8003506;MLDI;de:09279:3350;Landau(Isar);RV;12,695062;48,68289;DB Station und Service AG;3504;
8003507;RLAD;de:07313:15081;Landau(Pfalz)Süd;RV;8,113836;49,189514;DB Station und Service AG;8283;
8003508;RLW;de:07313:8050;Landau(Pfalz)West;RV;8,107052;49,195748;DB Station und Service AG;3506;
8003512;MLL;de:09181:511;Landsberg(Lech);nur DPN;10,871701;48,047274;DB Station und Service AG;3509;
8003514;MLAS;de:09261:9991;Landshut(Bay)Süd;RV;12,1405041;48,5242685;DB RegioNetz Infrastruktur GmbH;;
8003515;SLD;de:07335:8123;Landstuhl;FV;7,565931;49,416287;DB Station und Service AG;3515;
8003516;SLWR;de:10043:8003516;Landsweiler-Reden;RV;7,119316;49,352246;DB Station und Service AG;3516;
8003518;ALAS,ALASK;de:02000:80950;Hamburg Landungsbrücken;RV;9,971281;53,546132;DB Station und Service AG;3517;
8003519;ALAN;de:02000:10953;Hamburg Landwehr;RV;10,038021;53,561199;DB Station und Service AG;3518;
8003520;FLGS;de:06531:11205;Lang Göns;RV;8,667091;50,497939;DB Station und Service AG;3519;
8003522;HLNG;de:03153:5536;Langelsheim;RV;10,343173;51,93012;DB Station und Service AG;3523;
8003523;FLG;de:06438:2705;Langen(Hess);RV;8,656787;49,993612;DB Station und Service AG;3524;
8003524;TLR;de:08435:44160;Langenargen;RV;9,544837;47,599491;DB Station und Service AG;3525;
8003525;TLL;de:08425:2102;Langenau(Württ);RV;10,125988;48,493333;DB Station und Service AG;3527;
8003526;FLGF;de:06438:11505;Langen-Flugsicherung;RV;8,65856498;50,0057066;DB Station und Service AG;8023;
8003528;MLB;de:09178:2830;Langenbach(Oberbay);RV;11,852854;48,438097;DB Station und Service AG;3528;
8003529;ELBG;de:05158:10337;Velbert-Langenberg;RV;7,122377;51,354764;DB Station und Service AG;3529;
8003532;RLBD;de:08216:34670;Langenbrand;RV;8,355473;48,702272;Albtal-Verkehrs-Gesellschaft mbH;;
8003533;RBS;de:08215:1862;Bad Schönborn Süd;RV;8,641924;49,200001;DB Station und Service AG;340;
8003539;KLAB;de:05158:19505;Langenfeld(Rhld)-Berghausen;RV;6,923684;51,11751;DB Station und Service AG;3536;
8003540;KLA;de:05158:19479;Langenfeld(Rhld);RV;6,938278;51,102677;DB Station und Service AG;3535;
8003541;ALST;de:02000:84952;Hamburg-Langenfelde;RV;9,93092;53,579692;DB Station und Service AG;3537;
8003542;HLGH;de:03241:9898;Langenhagen Pferdemarkt;RV;9,735882;52,450993;DB Station und Service AG;3539;
8003543;FLAH;de:07143:040017;Langenhahn;nur DPN;7,914633;50,587535;DB Station und Service AG;3540;
8003544;ALG;de:01054:53380;Langenhorn(Schlesw);FV;8,946413;54,685934;DB Station und Service AG;3542;
8003545;HLGM;de:03241:6631;Langenhagen Mitte;FV;9,725427;52,440279;DB Station und Service AG;7179;
8003548;NLP;de:09677:75202;Langenprozelten;RV;9,661384;50,061572;DB Station und Service AG;3549;
8003550;FSLB;de:06435:11061;Langenselbold;RV;9,057682;50,162068;DB Station und Service AG;3550;
8003551;MLNW;de:09780:703;Langenwang(Schwab);RV;10,276032;47,436588;DB Station und Service AG;3552;
8003552;NLZ;de:09573:5050;Langenzenn;RV;10,801856;49,496943;DB Station und Service AG;3556;
8003553;KLAW;de:05358:4566;Langerwehe;RV;6,353467;50,817909;DB Station und Service AG;3557;
8003554;NLGU;de:09577:16720;Langlau;RV;10,859352;49,118743;DB Station und Service AG;3560;
8003558;FLF;de:06531:11140;Langsdorf(Oberhess);nur DPN;8,85699;50,494954;DB Station und Service AG;3563;
8003559;FLAS;de:06432:11236;Babenhausen Langstadt;nur DPN;8,945733;49,922274;DB Station und Service AG;3564;
8003560;MLAW;de:09772:4200;Langweid(Lech);RV;10,847966;48,490447;DB Station und Service AG;3566;
8003562;RLAC;de:08337:6578;Lauchringen West;RV;8,308102;47,632775;DB Station und Service AG;8048;
8003563;HLAT;de:03454:8132;Lathen;nur DPN;7,322574;52,860749;DB Station und Service AG;3568;
8003567;NLDF;de:09573:5039;Laubendorf;RV;10,752696;49,494365;DB Station und Service AG;3569;
8003568;SLAU;de:07133:8184;Laubenheim(Nahe);RV;7,897215;49,918799;DB Station und Service AG;3570;
8003569;TLH;de:08136:4817;Lauchheim;RV;10,236563;48,868885;DB Station und Service AG;3574;
8003571;RLCH;de:08226:1825;Laudenbach(Bergstr);RV;8,644539;49,612076;DB Station und Service AG;3578;
8003572;TLC;de:08128:13250;Laudenbach(Württ);RV;9,9231;49,455421;DB RegioNetz Infrastruktur GmbH;;
8003573;NLK;de:09676:99308;Laudenbach am Main;RV;9,179126;49,742528;DB RegioNetz Infrastruktur GmbH;;
8003576;ALUB;de:03357:53790;Lauenbrück;nur DPN;9,56371;53,19703;DB Station und Service AG;3580;
8003577;ALAU;de:01053:8003577;Lauenburg(Elbe);RV;10,5679733;53,3696285;DB Station und Service AG;3581;
8003580;NLL;de:09574:7000;Lauf(links Pegnitz);RV;11,285976;49,507097;DB Station und Service AG;3584;
8003581;NLR;de:09574:7050;Lauf(rechts Pegnitz);RV;11,2773585;49,5123333;DB Station und Service AG;3585;
8003582;NLA;de:09671:2058;Laufach;RV;9,277692;50,01067;DB Station und Service AG;3587;
8003584;MLF;de:09172:42314;Laufen(Oberbay);RV;12,922363;47,933653;DB RegioNetz Infrastruktur GmbH;;
8003585;RLFG;de:08337:6643;Laufenburg(Baden);RV;8,058312;47,563408;DB Station und Service AG;3589;
8003586;RLBO;de:08337:6571;Laufenburg(Baden)Ost;RV;8,073691;47,566163;DB Station und Service AG;3590;
8003587;NLLW;de:09574:7040;Lauf West;RV;11,2779996;49,5011288;DB Station und Service AG;3586;
8003588;TLN;de:08125:1438;Lauffen(Neckar);RV;9,146136;49,076514;DB Station und Service AG;3591;
8003589;MLIG;de:09773:5200;Lauingen;nur DPN;10,424966;48,574566;DB Station und Service AG;3592;
8003591;TLM;de:08426:6350;Laupheim Stadt;RV;9,878394;48,233304;DB Station und Service AG;7892;
8003592;TLW;de:08426:6321;Laupheim West;RV;9,847854;48,230008;DB Station und Service AG;3593;
8003593;FLBG;de:07141:050210;Laurenburg(Lahn);RV;7,905766;50,329552;DB Station und Service AG;3594;
8003594;RLBA;de:08317:14211;Lautenbach(Baden);nur DPN;8,116067;48,519483;DB Station und Service AG;3600;
8003605;FLW;de:06433:6801;Riedstadt-Wolfskehlen;RV;8,493098;49,853937;DB Station und Service AG;3608;
8003608;ELGD;de:05554:17491;Legden;RV;7,088505;52,034933;DB Station und Service AG;3611;
8003609;RLT;de:08317:12475;Legelshurst;nur DPN;7,913549;48,55855;DB Station und Service AG;3613;
8003611;SLE;de:07137:030033;Lehmen;RV;7,45523;50,284746;DB Station und Service AG;3614;
8003612;FLEH;de:06531:11184;Lehnheim;nur DPN;8,992094;50,606769;DB Station und Service AG;3616;
8003616;KLEL;de:05378:33101;Leichlingen;nur DPN;7,005251;51,107521;DB Station und Service AG;3621;
8003617;HLFG;de:03151:997;Leiferde(b Gifhorn);nur DPN;10,427937;52,456453;DB Station und Service AG;3622;
8003621;ELEI;de:05970:10568;Leimstruth;RV;8,312789;50,990658;DB RegioNetz Infrastruktur GmbH;;
8003622;TLF;de:08116:175;Leinfelden;RV;9,142866;48,696506;DB Station und Service AG;3626;
8003623;TLG;de:08125:7401;Leingarten;RV;9,121967;49,145032;Albtal-Verkehrs-Gesellschaft mbH;;
8003624;TLGW;de:08125:7404;Leingarten West;RV;9,105654;49,145993;Albtal-Verkehrs-Gesellschaft mbH;;
8003627;MLEH;de:09774:2942;Leipheim;RV;10,215369;48,450171;DB Station und Service AG;3629;
8003628;ALE;de:03354:54758;Leitstade;nur DPN;10,912783;53,169143;DB Station und Service AG;3652;
8003630;ELBK;de:05562:4092;Lembeck;nur DPN;7,02548;51,751244;DB Station und Service AG;3654;
8003632;HLMF;de:03251:54785;Lemförde;RV;8,36161;52,460163;DB Station und Service AG;3655;
8003633;ELGO;de:05766:2500;Lemgo;nur DPN;8,894696;52,0224;Verkehrsbetriebe Extertal-Extertalbahn GmbH;;
8003634;ELGL;de:05766:20016;Lemgo-Lüttfeld;nur DPN;8,9107;52,020965;Verkehrsbetriebe Extertal-Extertalbahn GmbH;;
8003635;HLEM;de:03241:5860;Lemmie;RV;9,608572;52,285104;DB Station und Service AG;3657;
8003638;ELSN;de:05962:2062;Lendringsen;RV;7,826617;51,410398;DB Station und Service AG;3658;
8003639;MLWG;de:09777:9011;Lengenwang;nur DPN;10,601214;47,697399;DB Station und Service AG;3661;
8003640;ELEN;de:05566:14087;Lengerich(Westf);nur DPN;7,878459;52,175785;DB Station und Service AG;3662;
8003641;FLE;de:06432:11230;Otzberg Lengfeld;nur DPN;8,902737;49,839453;DB Station und Service AG;3663;
8003643;MLG;de:09173:4530;Lenggries;nur DPN;11,573539;47,680395;DB Station und Service AG;3664;
8003649;ALS;de:01055:55125;Lensahn;RV;10,890451;54,21931;DB Station und Service AG;3666;
8003652;TLE;de:08115:7301;Leonberg;RV;9,003853;48,799646;DB Station und Service AG;3667;
8003655;ELEO;de:05766:3424;Leopoldstal;nur DPN;8,971182;51,844497;DB Station und Service AG;3668;
8003656;HLED;de:03454:9181;Leschede;nur DPN;7,305961;52,397644;DB Station und Service AG;3669;
8003657;ELED;de:05962:5999;Letmathe Dechenhöhle;nur DPN;7,644154;51,365465;DB Station und Service AG;3671;
8003658;ELET;de:05558:19113;Lette(Kr Coesfeld);RV;7,186998;51,892495;DB Station und Service AG;3673;
8003659;HLT,HLTA;de:03241:4581;Letter;RV;9,63948;52,393898;DB Station und Service AG;3674;
8003660;KLEU;de:07138:10137;Leubsdorf(Rhein);RV;7,28635;50,547039;DB Station und Service AG;3677;
8003663;MLSH;de:09777:9012;Leuterschach;nur DPN;10,581221;47,745641;DB Station und Service AG;3684;
8003664;NLWI;de:09571:12900;Leutershausen-Wiedersbach;RV;10,4401;49,2949;DB Station und Service AG;3686;
8003665;KLET;de:07138:12964;Leutesdorf(Rhein);RV;7,392067;50,447682;DB Station und Service AG;3687;
8003668;KLK,KLKH;de:05316:22201;Leverkusen-Küppersteg;RV;6,988119;51,045822;DB Station und Service AG;3692;
8003669;KLS;de:05316:21201;Leverkusen-Schlebusch;nur DPN;7,015128;51,031616;DB Station und Service AG;3694;
8003671;KEST;de:05362:86301;Erftstadt;RV;6,832955;50,807093;DB Station und Service AG;1631;
8003672;KLRH;de:05316:21301;Leverkusen-Rheindorf;RV;6,963464;51,064265;DB Station und Service AG;3693;
8003673;FLI;de:06531:11139;Lich(Oberhess);nur DPN;8,821959;50,514578;DB Station und Service AG;3696;
8003674;FLST;de:06531:11178;Gießen Licher Str;nur DPN;8,697242;50,581667;DB Station und Service AG;2121;
8003680;FLIS;de:06533:11504;Limburg Süd;FV;8,096112;50,382498;DB Station und Service AG;3723;
8003681;FLIE;de:06435:11153;Lieblos;nur DPN;9,14402;50,207104;DB Station und Service AG;3712;
8003684;SLB;de:10045:8003684;Limbach(b Homburg,Saar);RV;7,279127;49,312148;DB Station und Service AG;3717;
8003687;RLI;de:07338:1917;Limburgerhof;RV;8,390747;49,424273;DB Station und Service AG;3721;
8003690;RLID;de:08226:574;Lindach;RV;9,00646;49,416918;DB Station und Service AG;3725;
8003692;MLIA;de:09776:9013;Lindau-Aeschach;RV;9,68466;47,55962;DB Station und Service AG;3728;
8003696;FLHN;de:06533:11125;Lindenholzhausen;RV;8,133372;50,377565;DB Station und Service AG;3733;
8003697;KLD;de:05370:3272;Lindern;RV;6,207467;50,996842;DB Station und Service AG;3734;
8003698;FLIN;de:06440:6502;Altenstadt-Lindheim;RV;8,978775;50,291334;DB Station und Service AG;3735;
8003699;HLH;de:03257:398;Lindhorst(Schaumb-Lippe);nur DPN;9,288867;52,35432;DB Station und Service AG;3736;
8003700;HLWL;de:03358:55895;Lindwedel;nur DPN;9,689022;52,610943;DB Station und Service AG;3740;
8003701;HLIG;de:03454:8910;Lingen(Ems);FV;7,321731;52,519867;DB Station und Service AG;3741;
8003702;RLF;de:07334:35001;Lingenfeld;RV;8,349523;49,252584;DB Station und Service AG;3742;
8003705;HLBU;de:03256:56145;Linsburg;RV;9,325638;52,600966;DB Station und Service AG;3743;
8003708;KLI;de:07138:020037;Linz(Rhein);RV;7,276032;50,569335;DB Station und Service AG;3744;
8003711;FLIH;de:06632:209637;Lispenhausen;nur DPN;9,766787;50,990247;DB Station und Service AG;3747;
8003713;KLIS;de:07233:7333;Lissendorf;RV;6,615158;50,318489;DB Station und Service AG;3748;
8003715;ELIS;de:05966:10582;Listerscheid;nur DPN;7,849495;51,108143;DB Station und Service AG;3749;
8003716;ELTF;de:05970:10583;Kreuztal-Littfeld;nur DPN;7,987142;51,00719;DB Station und Service AG;3750;
8003720;MLCH;de:09184:2580;Lochham;RV;11,43089;48,128247;DB Station und Service AG;3757;
8003721;RLOE;de:08317:14380;Löcherberg;nur DPN;8,172248;48,434667;DB Station und Service AG;3756;
8003723;SLF;de:07137:030031;Löf;RV;7,443512;50,230569;DB Station und Service AG;3761;
8003724;RLGN;de:08315:6543;Löffingen;nur DPN;8,3418;47,883434;DB Station und Service AG;3762;
8003726;FLOE;de:06533:11119;Löhnberg;nur DPN;8,274307;50,509347;DB Station und Service AG;3766;
8003729;RLR;de:08336:6600;Lörrach Hbf;RV;7,66542;47,614053;DB Station und Service AG;3783;
8003730;RLST;de:08336:6635;Lörrach-Stetten;RV;7,659032;47,601418;DB Station und Service AG;3784;
8003731;RLFB;de:06431:891;Lörzenbach-Fahrenbach;RV;8,764441;49,638678;DB Station und Service AG;3787;
8003732;KLO,KLOV;de:05315:13701;Lövenich;RV;6,83444;50,942932;DB Station und Service AG;3795;
8003733;TLOE;de:08435:32005;Löwental;RV;9,499241;47,661398;DB Station und Service AG;3798;
8003734;NLOR;de:09576:8010;Lohgarten-Roth;RV;11,09595;49,243567;DB Station und Service AG;3763;
8003735;MLH;de:09184:2020;Lohhof;RV;11,580813;48,287937;DB Station und Service AG;3764;
8003736;RLRD;de:08336:3593;Lörrach Dammstraße;nur DPN;7,655224;47,597713;DB Station und Service AG;8043;
8003737;RLRS;de:08336:3603;Lörrach Museum/Burghof;RV;7,661196;47,607961;DB Station und Service AG;8044;
8003738;HLON;de:03460:56546;Lohne(Oldb);nur DPN;8,229292;52,665326;DB Station und Service AG;3767;
8003739;SLOH;de:07336:8033;Lohnweiler;RV;7,59967;49,635799;DB Station und Service AG;3769;
8003740;NLO;de:09677:29037;Lohr Bahnhof;RV;9,580715;50,004409;DB Station und Service AG;3770;
8003743;RLRW;de:08336:6650;Lörrach Schwarzwaldstraße;RV;7,672569;47,624683;DB Station und Service AG;8045;
8003748;TLON;de:08425:2510;Lonsee;RV;9,917377;48,544967;DB Station und Service AG;3778;
8003749;MLOH;de:09778:2931;Loppenhausen;RV;10,390907;48,162511;DB Station und Service AG;3779;
8003751;FLOR;de:06439:11036;Lorch(Rhein);nur DPN;7,812843;50,0403;DB Station und Service AG;3780;
8003752;TLO;de:08136:7005;Lorch(Württ);RV;9,695761;48,797906;DB Station und Service AG;3781;
8003753;FLON;de:06439:11037;Lorchhausen;nur DPN;7,781403;50,053835;DB Station und Service AG;3782;
8003754;FLB;de:06436:4101;Lorsbach;RV;8,422853;50,11489;DB Station und Service AG;3785;
8003755;FLO;de:06431:2005;Lorsch;RV;8,566262;49,659093;DB Station und Service AG;3786;
